PM_Data_Sample
Part 1 of 1

Smoothing Parameters
Kernel Radius : 13
Kernel Width : 27
Polynomial Order : 4

Generated : 8/21/2025 4:40:45 PM

Initial Dataset,Rectangular Averaging,Binomial Averaging,Binomial Median Filtering,Gaussian Filtering,Savitzky–Golay Filtering
7,6.44444444444444,6.52419212460518,7,6.45946574629399,6.54904590715395
6,6.48148148148148,6.50196795165539,7,6.46162341281694,6.56495300736729
7,6.48148148148148,6.46574752032757,7,6.46080053683032,6.49043650217902
7,6.55555555555556,6.42099294066429,7,6.4642027565855,6.43038588232765
6,6.55555555555556,6.3814532905817,7,6.47063308610284,6.25364522040056
5,6.55555555555556,6.36307862401009,7,6.4838420446112,6.23922339905316
7,6.55555555555556,6.37590339779854,7,6.50610696833056,6.2955113840929
7,6.55555555555556,6.42109364271164,7,6.53739125624851,6.41214983905897
6,6.55555555555556,6.49405913054943,7,6.57577202650025,6.58487315482044
6,6.44444444444444,6.58832435309887,7,6.61404279634203,6.61799530342356
7,6.33333333333333,6.69586607813835,7,6.64843233621056,6.70390718619185
7,6.33333333333333,6.80491377413273,7,6.67464336926115,6.97020307050776
7,6.2962962962963,6.89843572676182,7,6.68232041725162,7.05569258381562
7,6.22222222222222,6.95487809181213,7,6.66449276257893,7.03355311591516
7,6.14814814814815,6.95166397094727,7,6.61701560019576,6.99342586771131
7,6.14814814814815,6.87194772064686,7,6.54036597071276,6.99850397381954
9,6.14814814814815,6.71257296204567,7,6.43491976444785,6.86077821304402
5,6.07407407407407,6.48749929666519,6,6.30392969885599,6.46353597394851
6,6.03703703703704,6.22282657027245,6,6.15715815921127,6.13013063360793
6,6.07407407407407,5.9473705291748,6,6.0051933969438,5.98590059808805
6,6.03703703703704,5.68686634302139,6,5.85570521547497,5.71814952738684
6,6,5.46403682231903,6,5.72116630083892,5.42454901581467
4,5.96296296296296,5.29884910583496,6,5.60895166396611,5.19127640480835
4,5.96296296296296,5.20448237657547,6,5.52497186637821,5.14529509438829
6,5.88888888888889,5.18233090639114,6,5.46865518990639,5.0576066805307
6,5.81481481481481,5.22166049480438,6,5.44026982495158,5.06757588947462
4,5.77777777777778,5.30368871986866,6,5.43662512114417,5.19740667300758
5,5.7037037037037,5.40588952600956,6,5.4496350221981,5.2973298297088
6,5.66666666666667,5.5056030601263,6,5.47415613595537,5.49553825237919
7,5.59259259259259,5.58503501117229,6,5.50149138113868,5.63109090615982
5,5.51851851851852,5.63619759678841,6,5.52772204228836,5.62869210556012
5,5.55555555555556,5.66069267690182,6,5.55157379338241,5.70464875089337
6,5.51851851851852,5.66345778107643,6,5.56539591991519,5.67610280881065
6,5.51851851851852,5.64694610238075,6,5.57268926574757,5.70162123239456
6,5.48148148148148,5.61198206245899,6,5.57328878929853,5.61330410063785
5,5.44444444444444,5.56350615620613,6,5.5703533914401,5.48306814334768
6,5.55555555555556,5.51393936574459,6,5.57063541293044,5.58014111223958
5,5.62962962962963,5.48002623021603,5,5.5722739280458,5.62670062818053
5,5.62962962962963,5.47566744685173,5,5.57682471625013,5.55626165411918
6,5.66666666666667,5.50576749444008,5,5.58878136045854,5.48143240207853
5,5.7037037037037,5.56375761330128,5,5.60609838564516,5.45034257065016
6,5.81481481481481,5.6329438239336,6,5.63007450240029,5.63530815237543
5,5.81481481481481,5.69175878167152,6,5.6562816558095,5.61022606976082
7,5.74074074074074,5.72288455069065,6,5.68457068564045,5.47377279102384
6,5.77777777777778,5.7232601493597,6,5.71881629741289,5.57542089170469
5,5.81481481481481,5.70843821763992,6,5.75613433257114,5.72857227300328
6,5.77777777777778,5.70607510209084,6,5.79489237288436,5.79046175836813
5,5.77777777777778,5.74081110954285,6,5.83757221553406,5.9153906917509
5,5.74074074074074,5.82022051513195,6,5.88052241885352,5.93403728243405
7,5.74074074074074,5.93120636045933,6,5.92199236239437,6.03568215892054
6,5.74074074074074,6.0478294044733,6,5.95735682496451,6.09747706791765
6,5.85185185185185,6.14314965903759,6,5.98638169280719,6.23751457604531
7,5.85185185185185,6.19714154303074,6,5.99979780176772,6.14185810320646
5,5.85185185185185,6.19913655519485,6,5.99840068277805,6.07444342344957
8,5.88888888888889,6.14826184511185,6,5.98367104468282,6.07118161349433
6,5.85185185185185,6.05390061438084,6,5.95497465414805,5.96111514135406
5,5.92592592592593,5.93441233038902,6,5.9216788229609,6.06867963867529
6,5.85185185185185,5.81273850798607,6,5.8829592007612,5.87000263309206
6,5.85185185185185,5.7112091332674,6,5.84969541165262,5.77545205891678
5,5.88888888888889,5.64837840199471,6,5.82496099516458,5.74342936058852
6,5.85185185185185,5.6366907954216,6,5.8082437336008,5.60703949100719
5,5.88888888888889,5.67787286639214,6,5.80352760366026,5.65399450812228
5,5.96296296296296,5.75768159329891,6,5.80857686320549,5.80709645177411
6,5.92592592592593,5.84712818264961,6,5.8173886019118,5.74831508976694
8,5.92592592592593,5.91428481042385,6,5.83018357549172,5.76759684673792
5,5.88888888888889,5.94030220806599,6,5.84132170088847,5.78661959342909
6,5.81481481481481,5.92729327082634,6,5.84856469013511,5.78024858538473
6,5.88888888888889,5.89234636723995,6,5.85603031694119,6.04880033101729
5,5.81481481481481,5.85442094504833,6,5.85735774883013,5.95550719264024
7,5.77777777777778,5.82569535076618,6,5.85797381889653,5.86710730656177
5,5.74074074074074,5.8118816614151,6,5.8563103943817,5.8560074801309
6,5.7037037037037,5.8161012083292,6,5.85265040672246,5.8936198567383
6,5.7037037037037,5.83888772130013,6,5.84817366778795,5.92511163772952
5,5.74074074074074,5.87378044426441,6,5.84158926969983,5.95982653834373
6,5.66666666666667,5.90527094900608,6,5.82672512810621,5.79861467115904
7,5.66666666666667,5.91486938297749,6,5.8058072630066,5.82446411203001
6,5.62962962962963,5.89203034341335,6,5.77387031791833,5.86139188470281
6,5.59259259259259,5.83960953354836,6,5.7310189577482,5.95145545506816
5,5.44444444444444,5.76789669692516,6,5.67483789616492,5.75500636778385
5,5.44444444444444,5.68377168476582,6,5.61196189232092,5.77367875202184
7,5.37037037037037,5.58742985129356,5,5.53758220732793,5.64860043096731
6,5.33333333333333,5.47982805967331,5,5.45677227423117,5.55768782275529
5,5.37037037037037,5.3699968457222,5,5.3730764619947,5.55376397822594
4,5.33333333333333,5.27077068388462,5,5.28606833807102,5.31905445126899
5,5.40740740740741,5.18621526658535,5,5.2038672773956,5.21110412535668
6,5.40740740740741,5.1057413816452,5,5.12528651591714,4.95986200448163
6,5.37037037037037,5.01339542865753,5,5.05522276795914,4.69833255415303
4,5.40740740740741,4.90400215983391,5,5.00078175358054,4.68217611624295
5,5.37037037037037,4.79103936254978,5,4.96300805383428,4.64013369659257
4,5.33333333333333,4.70095735788345,5,4.94850016907424,4.63433014675458
5,5.33333333333333,4.6615472137928,5,4.9612194159097,4.67919803539091
4,5.2962962962963,4.69345377385616,5,4.99931793036451,4.68707151800444
5,5.33333333333333,4.8058585524559,5,5.06318942577093,4.88964227563638
4,5.37037037037037,4.99227233231068,5,5.14611175145326,5.14759824388881
5,5.2962962962963,5.22633711993694,5,5.23824872134256,5.20385721117936
6,5.25925925925926,5.4638254493475,6,5.33437248520122,5.29235597255136
6,5.2962962962963,5.65585561096668,6,5.42641080128129,5.47485504559548
7,5.40740740740741,5.76897366344929,6,5.50779746806702,5.75516112911286
6,5.44444444444444,5.79952947795391,6,5.57107721263893,5.88201920545104
5,5.44444444444444,5.77196049690247,6,5.61651827508369,5.89677204408548
6,5.48148148148148,5.72225961089134,6,5.64824474276269,5.84788251035773
5,5.51851851851852,5.67859211564064,6,5.6683029588557,5.75808977231814
6,5.55555555555556,5.65151736140251,6,5.68114645690148,5.6907159323564
6,5.62962962962963,5.63752242922783,6,5.69313312599738,5.68040065988511
5,5.62962962962963,5.63024565577507,6,5.7053545643263,5.5571493822981
6,5.7037037037037,5.63045918941498,6,5.72420906766196,5.6082152472151
6,5.77777777777778,5.64834858477116,6,5.74948778634156,5.64304621882607
5,5.81481481481481,5.69669750332832,6,5.77937565898021,5.66442262739598
5,5.88888888888889,5.77928817272186,6,5.81366646073929,5.84811357761979
6,5.88888888888889,5.88290677964687,6,5.8474438280286,5.90184370180501
7,5.85185185185185,5.98002141714096,6,5.87790224441475,5.93525817736293
6,5.85185185185185,6.04170222580433,6,5.90453080701562,5.9948412890329
6,5.81481481481481,6.05247583985329,6,5.92371687642238,5.91472435825098
7,5.85185185185185,6.01767401397228,6,5.93716008718368,5.99891129703965
5,5.85185185185185,5.95978644490242,6,5.9435151019444,5.99499175143611
6,5.88888888888889,5.90723855793476,6,5.94660694951909,6.05075634225898
6,5.85185185185185,5.88190796971321,6,5.94523649713318,5.99118505263497
5,5.77777777777778,5.89078180491924,6,5.94101368950627,5.89835082458771
6,5.77777777777778,5.92476511001587,6,5.93617215920955,5.98734181296448
7,5.74074074074074,5.96467936038971,6,5.92690406907897,5.99706598313746
5,5.7037037037037,5.99118009209633,6,5.91224461935725,5.95536210389429
7,5.74074074074074,5.99318686127663,6,5.89158323374632,6.0086515881844
6,5.74074074074074,5.97030578553677,6,5.85979352938383,6.01197680729528
5,5.7037037037037,5.92844684422016,6,5.81552500744574,5.99296265845572
7,5.66666666666667,5.87204326689243,6,5.76023980450149,5.91993250686485
5,5.62962962962963,5.79852288961411,6,5.69502527648479,5.7923296416308
6,5.55555555555556,5.69970788061619,6,5.62057729241674,5.64031102728206
6,5.51851851851852,5.57049506902695,6,5.54306568706304,5.51508546801868
6,5.51851851851852,5.41917917132378,5,5.46705644697576,5.41447125899416
5,5.51851851851852,5.27053865790367,5,5.39619675615742,5.3232759964104
4,5.48148148148148,5.15670444071293,5,5.33407044426836,5.15135443031173
5,5.44444444444444,5.10044205188751,5,5.28338605470266,5.08274787337514
5,5.40740740740741,5.10251754522324,5,5.24493211603044,5.1156808692428
5,5.37037037037037,5.14212955534458,5,5.21892765585399,5.10294100261697
6,5.33333333333333,5.18932749330997,5,5.20241768105241,5.11628379358708
5,5.2962962962963,5.22033603489399,5,5.19233696604762,5.15088692213033
5,5.25925925925926,5.22674468159676,5,5.18616996344266,5.12494397962309
6,5.2962962962963,5.21502789855003,5,5.18277053218131,5.2559698645301
5,5.22222222222222,5.19830594956875,5,5.17632351435453,5.15818542341732
4,5.18518518518519,5.18567027151585,5,5.16924376776668,5.16790207047014
6,5.14814814814815,5.17594391107559,5,5.16024609814218,5.22204274206983
5,5.11111111111111,5.16065375506878,5,5.15047697981904,5.22519170522266
6,5.07407407407407,5.13411267101765,5,5.14067914115791,5.15322983669456
5,5.03703703703704,5.1016955524683,5,5.13085660004426,5.05292837452242
4,5.07407407407407,5.07825544476509,5,5.12253855516939,5.12859914128957
5,5.07407407407407,5.07748022675514,5,5.11297014118149,5.14651921351152
6,5.07407407407407,5.10094264149666,5,5.10246009603513,5.15966210443165
4,5.07407407407407,5.13510735332966,5,5.08962348708056,5.18102776568705
6,5.03703703703704,5.15779279172421,5,5.07246276070859,5.1084866169066
5,5.03703703703704,5.149597838521,5,5.0520091371989,5.08033510126657
6,5,5.10379955172539,5,5.02585364792214,5.02454794108322
5,4.96296296296296,5.02938774228096,5,4.99621996559165,4.96429204752463
4,4.96296296296296,4.94572408497334,5,4.96614620081256,4.92273433175885
5,4.96296296296296,4.87274080514908,5,4.93611819466309,4.94379154508767
5,4.92592592592593,4.82339188456535,5,4.90760319412815,4.9261466041173
5,4.92592592592593,4.80190114676952,5,4.88438895581481,4.93801808773033
4,4.88888888888889,4.80558788776398,5,4.86500100357149,4.83608410848339
5,4.88888888888889,4.82640413939953,5,4.85088358279663,4.75660986710946
5,4.92592592592593,4.85182383656502,5,4.84056361866746,4.78064193709597
5,4.92592592592593,4.86765541136265,5,4.83126553972848,4.78918067847796
5,4.88888888888889,4.86354649066925,5,4.82279112354153,4.71641383609271
5,4.88888888888889,4.83809389173985,5,4.81602643910945,4.76970009618847
5,4.81481481481481,4.79968889057636,5,4.80796169965821,4.75883778540837
4,4.81481481481481,4.7624272108078,5,4.80329400836859,4.87307636504328
5,4.77777777777778,4.73993612825871,5,4.79990024237857,4.84929255802206
5,4.74074074074074,4.7404759824276,5,4.79842538034176,4.77788740038583
4,4.77777777777778,4.76462586224079,5,4.79953571022061,4.86276646622925
5,4.74074074074074,4.80510903894901,5,4.79825509809108,4.82576453708629
5,4.74074074074074,4.84831933677197,5,4.7958665808715,4.84210475407457
5,4.7037037037037,4.87773765623569,5,4.7885395384347,4.76298087515382
5,4.74074074074074,4.87915141880512,5,4.77741605323317,4.83856888759921
5,4.74074074074074,4.84637133777142,5,4.75967236203617,4.83656773763656
5,4.7037037037037,4.78487452864647,5,4.73597805540174,4.766930513238
5,4.66666666666667,4.71055728197098,5,4.70831882503168,4.72513635655291
4,4.66666666666667,4.64277616143227,5,4.67985854945614,4.73374280601635
4,4.66666666666667,4.59497986733913,5,4.6521814029722,4.68797966608094
5,4.66666666666667,4.56916986405849,5,4.62734781422937,4.59536253378687
5,4.66666666666667,4.55817072093487,5,4.6062642162607,4.5349067401783
4,4.66666666666667,4.55320869386196,5,4.58975425272418,4.51229976409645
5,4.7037037037037,4.54995043575764,5,4.58002104965084,4.50068729076322
4,4.74074074074074,4.54855972528458,5,4.57608458070897,4.49071485762495
5,4.77777777777778,4.54973736405373,5,4.57832186787344,4.51056407280231
4,4.77777777777778,4.55226840078831,5,4.58659249270464,4.46963077600984
5,4.81481481481481,4.55497251451015,5,4.60348458120035,4.51448684260021
5,4.77777777777778,4.56042595207691,5,4.62669834087487,4.46259665865992
4,4.81481481481481,4.57558125257492,5,4.6606535144649,4.57973486375092
4,4.81481481481481,4.6080182492733,5,4.70319598481897,4.6037411401826
5,4.81481481481481,4.66177497804165,5,4.75461924892233,4.62597948337659
5,4.88888888888889,4.73692812025547,5,4.81561358013931,4.77656870489486
5,4.96296296296296,4.83182470500469,5,4.88247116217791,4.93076902409011
4,4.96296296296296,4.94320541620255,5,4.95068201997607,4.96262191484903
5,4.96296296296296,5.06279370188713,5,5.01872546159997,4.99858995233566
6,5.07407407407407,5.17505244910717,5,5.08654086672898,5.20551552180899
5,5.14814814814815,5.26133020222187,5,5.14899806420075,5.25190952910641
6,5.25925925925926,5.30930553376675,5,5.2074905056351,5.31389466557044
5,5.33333333333333,5.32077458500862,5,5.26127621088975,5.27785032215075
6,5.48148148148148,5.31165666878223,5,5.31630580173322,5.34870091835803
4,5.48148148148148,5.30416908860207,5,5.37027160446507,5.19214478782115
6,5.55555555555556,5.31664945185184,5,5.43288137519636,5.21763204419296
5,5.66666666666667,5.35768893361092,5,5.50729995855831,5.30891221056139
5,5.77777777777778,5.42798428237438,5,5.59528270937473,5.45307238853692
6,5.85185185185185,5.5275840908289,5,5.69741542479488,5.5638718275271
6,5.92592592592593,5.66140209138393,6,5.81388636258293,5.68178813818897
5,6,5.83631341159344,6,5.94149770354643,5.80488787864133
5,6.22222222222222,6.05036516487598,6,6.08018914865673,6.16872531476198
7,6.33333333333333,6.28337076306343,7,6.21900146306067,6.30020151214715
7,6.40740740740741,6.49948570132256,7,6.35526546165074,6.3723396366333
7,6.48148148148148,6.66327917575836,7,6.48600672706241,6.48249208728969
7,6.55555555555556,6.75899477303028,7,6.60950742533135,6.61105361297846
8,6.62962962962963,6.79925829172134,7,6.72608095206795,6.7382158383174
5,6.66666666666667,6.81769287586212,7,6.83618718470993,6.8039937020737
7,6.77777777777778,6.85206867754459,7,6.94446446013802,7.03570795247538
7,6.85185185185185,6.92973777651787,7,7.04992087916544,7.18328040280935
7,7.03703703703704,7.06146968901157,7,7.15773703656333,7.40792184552885
7,7.14814814814815,7.24080219864845,7,7.26160320520944,7.44003267183613
7,7.25925925925926,7.44418446719646,7,7.36067222853589,7.46076101734079
7,7.37037037037037,7.63346289098263,7,7.45232566602497,7.42099595363609
10,7.59259259259259,7.76635873317719,7,7.53777914117946,7.54165605369358
8,7.7037037037037,7.81472098827362,8,7.61136145601273,7.53789664307631
8,7.77777777777778,7.78061726689339,8,7.67788076961449,7.58944398768358
7,7.77777777777778,7.69901394844055,8,7.7413471498,7.57801636816001
8,7.88888888888889,7.62489165365696,7,7.81241772209121,7.79793436615026
7,7.96296296296296,7.61225636303425,7,7.89343236816613,7.8919121084619
7,7.96296296296296,7.69484227895737,7,7.98645935957163,7.81621447340846
7,8.07407407407407,7.87537664175034,8,8.09507303146072,8.0114114985518
8,8.11111111111111,8.12652945518494,8,8.21042012301154,8.15804033467137
10,8.14814814814815,8.40223491191864,8,8.32781016263434,8.32360486423455
8,8.22222222222222,8.653285369277,9,8.43946859543705,8.54152601118795
9,8.33333333333333,8.84023849666119,9,8.53744188287897,8.76396425443193
9,8.37037037037037,8.94115105271339,9,8.61209987182814,8.85073162343559
11,8.40740740740741,8.95527473092079,9,8.66107661971173,9.03406576281751
8,8.2962962962963,8.90187741816044,9,8.68057447907464,8.93525495316858
9,8.25925925925926,8.81136251986027,9,8.67819113479752,8.91759496595788
7,8.2962962962963,8.71115365624428,9,8.65824325009741,8.93807612322871
10,8.40740740740741,8.6163873821497,9,8.62733493859001,8.94200534141532
9,8.33333333333333,8.53296503424644,8,8.58384274603418,8.57242561514941
8,8.33333333333333,8.46743430197239,8,8.53754585051265,8.4251153992896
8,8.2962962962963,8.42980493605137,8,8.48736748096085,8.31231051141096
8,8.33333333333333,8.42353577911854,8,8.43666206244681,8.42832777159807
8,8.2962962962963,8.43344335258007,8,8.38106693505678,8.45620523071798
9,8.14814814814815,8.42792071402073,8,8.31752409501589,8.3001628218149
10,8.03703703703704,8.37867429852486,8,8.24606470069832,8.28402357960805
8,7.92592592592593,8.2819532752037,8,8.16259208465265,8.34237827322898
8,7.85185185185185,8.16049221158028,8,8.06692104571481,8.42760877625703
7,7.7037037037037,8.04214151203632,8,7.95604267491978,8.21088488014058
7,7.66666666666667,7.93416008353233,8,7.83441709197378,8.07286249348444
9,7.59259259259259,7.8175093382597,7,7.6992640864793,7.81145018888405
10,7.62962962962963,7.6659726947546,7,7.55759591637255,7.7450844470238
6,7.55555555555556,7.47031857073307,7,7.4092880770528,7.42262202232217
7,7.44444444444444,7.24474236369133,7,7.2623023389046,6.9972400896326
6,7.37037037037037,7.01402862370014,7,7.12414880622896,6.73449619276384
8,7.2962962962963,6.79975208640099,7,7.00070629831106,6.58456900581967
7,7.22222222222222,6.61978220939636,7,6.89814894307765,6.54248574637413
6,7.11111111111111,6.49522259831429,6,6.81905686159029,6.56573756132687
5,7,6.44924877583981,6,6.76506599209609,6.66825297028905
6,6.81481481481481,6.49370308220387,7,6.73132514433227,6.5925091217832
7,6.74074074074074,6.61524423956871,7,6.71511266958887,6.67615224645742
7,6.66666666666667,6.77400769293308,7,6.70407461792251,6.71608604300001
7,6.7037037037037,6.91581957042217,7,6.6918054383626,6.9013987629841
7,6.62962962962963,6.98975014686584,7,6.66394834693248,6.91318104388666
8,6.59259259259259,6.96338987350464,7,6.61961960176588,6.97440097155723
8,6.44444444444444,6.83213579654694,7,6.55505341172325,6.62946806166809
6,6.40740740740741,6.6199948489666,6,6.47730244118082,6.4730892618207
6,6.33333333333333,6.37079818546772,6,6.38841729940508,6.328766799396
6,6.33333333333333,6.13350847363472,6,6.30051629746429,6.35755778024966
6,6.22222222222222,5.94913719594479,6,6.21784199688354,6.15789202173107
5,6.18518518518519,5.84408256411552,6,6.15166976079863,6.02181060007631
6,6.14814814814815,5.82812528312206,6,6.10234731948006,5.86312220233969
5,6.14814814814815,5.89283075928688,6,6.06890558782331,5.87033687457347
6,6.14814814814815,6.01015262305737,6,6.04622275422287,5.96509057299307
6,6.11111111111111,6.13572978973389,6,6.02755615784813,6.00097263196359
8,6.07407407407407,6.22043409943581,6,6.00702064454188,6.03202484779116
5,6.07407407407407,6.22759644687176,6,5.98041814917153,6.10802340765101
8,6.03703703703704,6.14762900769711,6,5.94354772881267,6.10413073033376
6,5.92592592592593,6.00138604640961,6,5.89608591400007,5.97372281601135
5,5.81481481481481,5.82948553562164,6,5.84343948050198,5.80198287952798
5,5.85185185185185,5.67364080250263,5,5.79495349225921,5.82452537172274
6,5.81481481481481,5.56149138510227,5,5.75082794759439,5.68222232969537
5,5.81481481481481,5.5032127648592,5,5.71890125477208,5.62139038007878
6,6.48148148148148,5.49810090661049,5,5.72621558663194,6.26490840601205
5,6.81481481481481,5.54152643680573,6,5.75656946395384,5.73284218106001
5,6.96296296296296,5.62486492097378,6,5.81652341191105,5.02757760904494
6,7,5.73084217309952,6,5.91165768007547,4.59650604805125
6,7.07407407407407,5.83410319685936,6,6.05131637180056,4.72967172327815
6,7.11111111111111,5.91455367207527,6,6.24056343344299,5.1351636009952
7,7.07407407407407,5.98094563186169,6,6.48353140210654,5.61025293804711
6,7.07407407407407,6.09124214947224,6,6.78248299639008,6.3565690273143
5,7,6.35041604936123,6,7.12713454924686,7.06975437012677
5,7,6.87032352387905,6,7.50476896756504,7.8324181995024
7,7.03703703703704,7.69572016596794,6,7.886444014221,8.5893526355102
5,7.07407407407407,8.73322349786758,6,8.23631048050859,9.25421912699564
6,7.11111111111111,9.74210879206657,6,8.51785588477028,9.72316852326525
24,7.14814814814815,10.4218397140503,7,8.69847770953622,9.97928885019855
14,7.14814814814815,10.5595394521952,8,8.75570010138673,9.97706952975125
10,7.22222222222222,10.1399665921926,8,8.68759235553056,9.89432165637611
6,7.25925925925926,9.33930769562721,7,8.50344670717094,9.58705056074113
8,7.2962962962963,8.41505914926529,7,8.23147365142262,9.13539574298872
7,7.2962962962963,7.58045756816864,7,7.90666818593211,8.47658106430656
7,7.33333333333333,6.94337823987007,7,7.56833646284703,7.80166260955544
5,7.2962962962963,6.51975771784782,6,7.2468184557442,6.91408919196316
6,7.2962962962963,6.27796816825867,6,6.9684193394323,6.11116162348933
6,7.33333333333333,6.17268285155296,6,6.74567067938353,5.53445750243158
6,7.37037037037037,6.15875399112701,6,6.5804923936217,5.25688768518967
6,7.33333333333333,6.19592440128326,6,6.46667896096806,5.18037432896455
7,7.40740740740741,6.25295650959015,6,6.3992565077436,5.74736825135819
6,7.37037037037037,6.31047867238522,6,6.36006167540569,6.75387575029689
6,6.74074074074074,6.35932633280754,6,6.32967424046237,6.58545350980424
7,6.51851851851852,6.3951455950737,6,6.32448749909727,6.543485246624
6,6.37037037037037,6.41354356706142,6,6.32361559731223,6.3473370841461
7,6.37037037037037,6.40929061174393,6,6.32288981474684,6.41841552342109
6,6.25925925925926,6.37952119112015,6,6.31450641633342,6.32415620146916
7,6.22222222222222,6.32789616286755,6,6.30449622264006,6.33242840945119
6,6.18518518518519,6.26618583500385,6,6.29282205413826,6.25811932743306
6,6.18518518518519,6.21161726117134,6,6.2815813514133,6.26089535877223
6,6.18518518518519,6.18115228414536,6,6.27092187397961,6.30362668128302
6,6.18518518518519,6.18545798957348,6,6.2615489517048,6.32232915800164
6,6.18518518518519,6.22451618313789,6,6.25211768662147,6.33020586480953
7,6.22222222222222,6.28529706597328,6,6.24158989156354,6.38327717861499
5,6.18518518518519,6.34249716997147,6,6.22491948324303,6.25371077901909
7,6.18518518518519,6.36505477130413,6,6.20259997840989,6.19533888969494
8,6.18518518518519,6.32920861244202,6,6.17283139520523,6.17814103700838
6,6.14814814814815,6.2322124838829,6,6.13629121844203,6.09897201936666
6,6.14814814814815,6.09664350748062,6,6.09785840110163,6.09633140419038
5,6.14814814814815,5.96068279445171,6,6.06118129335354,6.06524587168781
6,6.14814814814815,5.86078995466232,6,6.03087348678877,6.01282477041049
6,6.07407407407407,5.81815575063229,6,6.00804053270417,5.86074597110047
5,6.07407407407407,5.83474297821522,6,5.99812117579246,5.86671180538763
6,6.03703703703704,5.89655612409115,6,5.99757550059277,5.83889560596046
6,6,5.97981061041355,6,6.00451699457883,5.87216714223533
6,5.96296296296296,6.05864045023918,6,6.01473505342156,5.95134475772866
7,5.96296296296296,6.1138506680727,6,6.02455566869442,6.10751720913737
6,5.88888888888889,6.13924373686314,6,6.02663234538985,6.09096741951605
6,5.88888888888889,6.14062011241913,6,6.01997173755017,6.25222550015315
6,5.81481481481481,6.12691400945187,6,5.99787724171656,6.30464767616192
6,5.74074074074074,6.09988686442375,6,5.96184224135208,6.22509927831783
6,5.7037037037037,6.05103771388531,6,5.91251714818919,6.09245592257635
7,5.66666666666667,5.96873225271702,6,5.84987011751456,5.92874960369278
6,5.7037037037037,5.8497968018055,6,5.7791624365215,5.88060485886089
5,5.77777777777778,5.7060319185257,6,5.70519657331698,5.80927708188916
6,5.77777777777778,5.56049898266792,5,5.63121140454905,5.51877179689725
5,5.85185185185185,5.43661430478096,5,5.56636183751955,5.40582611919847
5,5.88888888888889,5.34800747036934,5,5.51406177897689,5.26408623645167
5,5.88888888888889,5.29560112953186,5,5.47950488538249,5.12518686893113
6,5.88888888888889,5.27269184589386,5,5.46720111648653,5.10242943044607
5,5.85185185185185,5.27360206842422,5,5.47878425404787,5.07601253136873
5,5.81481481481481,5.30009549856186,5,5.51518122707353,5.12374350459179
5,5.81481481481481,5.36208686232567,5,5.57517498363108,5.32180468905332
6,5.81481481481481,5.47238594293594,5,5.65410306471108,5.54551971326165
5,5.77777777777778,5.6373625844717,5,5.74441061338175,5.7433369336837
5,5.77777777777778,5.84735287725925,6,5.83974828736431,6.03161537510814
6,5.74074074074074,6.07262437045574,6,5.92969418665914,6.16872101583617
8,5.7037037037037,6.26971381902695,6,6.0059678586128,6.22535184020893
6,5.74074074074074,6.39686915278435,6,6.06262226037162,6.38530412213248
7,5.74074074074074,6.4304066747427,6,6.09287700639817,6.39068315304713
7,5.77777777777778,6.37284132838249,6,6.09779069936031,6.38257645370863
6,5.81481481481481,6.24948371946812,6,6.07880049629511,6.33477024928396
6,5.81481481481481,6.09699565172195,6,6.04009114847503,6.22409762860505
6,5.81481481481481,5.95020474493504,6,5.98976997801618,6.08484467443698
5,5.85185185185185,5.83249974250793,6,5.9362925162685,5.9547505816984
6,5.88888888888889,5.75264033675194,6,5.88500115804041,5.82100777568205
6,5.92592592592593,5.70785109698772,6,5.84093366731704,5.71545410090654
5,5.92592592592593,5.69022472202778,6,5.80640876271264,5.55825098203587
6,5.96296296296296,5.69218282401562,6,5.7842862554854,5.51384522792367
6,6.03703703703704,5.70814090967178,6,5.77426164926627,5.62219965286174
5,6.03703703703704,5.73283027112484,6,5.7727275996176,5.68325729608314
6,5.96296296296296,5.75954958796501,6,5.77851123954686,5.63425276609007
6,6,5.78149947524071,6,5.79484561141591,5.77611194402799
6,5.96296296296296,5.79591864347458,6,5.81565924018344,5.78358670127302
6,5.92592592592593,5.8070452362299,6,5.84214986887639,5.77628605052313
5,5.96296296296296,5.82422368228436,6,5.8757832430909,5.8679284013907
6,6,5.85608907043934,6,5.9146485561924,5.91310796214796
6,6.03703703703704,5.90566694736481,6,5.95870710464993,5.91725642555067
6,6.14814814814815,5.96989805996418,6,6.00971123735192,6.03704921732682
6,6.18518518518519,6.04243756830692,6,6.06375552080207,6.01452821976109
6,6.22222222222222,6.1163417994976,6,6.12236382405564,5.99743139183097
6,6.2962962962963,6.18537993729115,6,6.18585985116624,6.08925752177675
7,6.2962962962963,6.24540334939957,6,6.25097880724329,6.11005894902012
6,6.33333333333333,6.29679864645004,6,6.32059090270604,6.21753746782523
6,6.44444444444444,6.34656156599522,6,6.39574780856106,6.44348900818408
7,6.48148148148148,6.40732671320438,6,6.47240290267467,6.52426797354011
6,6.51851851851852,6.49212585389614,6,6.55135212500895,6.60517483193887
6,6.59259259259259,6.60653555393219,7,6.63196264079069,6.71536489819606
7,6.62962962962963,6.7423869818449,7,6.71003096107295,6.71425470060669
7,6.7037037037037,6.87770338356495,7,6.78432535442276,6.81783194424293
7,6.77777777777778,6.98489080369473,7,6.8521250589486,6.92873670691536
8,6.81481481481481,7.04415272176266,7,6.91156725277155,6.95184343312215
